ABE,TJR,NV,DST,LMAC,OUT
0.992343,0.2775,0.597847,0.863636,0.702208,0
0.870452,0.2256,0.734815,1,0.702613,1
0.019331,0.1536,0.703819,1,0.703085,1
0.991923,0.2431,0.635772,1,0.705293,1
0.991415,0.251775,0.723898,0.971831,0.706554,1
0.973336,0.068775,0.721043,1,0.70754,0
0.973336,0.068775,0.721043,1,0.70754,0
0.645026,0.125775,1,0,0.708514,0
0.645026,0.125775,1,0,0.708514,0
0.947564,0.106975,0.879179,1,0.71032,0
0.913821,0.268975,1,0.975806,0.713357,0
0.913821,0.268975,1,0.975806,0.713357,0
0.992062,0.234375,0.66583,1,0.713732,1
0.019328,0.1536,0.692415,1,0.714518,1
0.99424,0.106975,0.606405,1,0.714646,0
0.991465,0.302775,1,1,0.71512,1
0.986023,0.3111,1,1,0.717152,1
0.992474,0.2775,0.606357,0.863636,0.717542,0
0.332946,0.180975,1,0,0.719029,1
0.222902,0.399375,1,1,0.721397,0
0.019324,0.162775,0.681022,1,0.72589,0
0.992438,0.216775,0.570322,0.863636,0.726211,1
0.311814,0.125775,0.033809,1,0.72918,0
0.994356,0.0975,0.525311,1,0.730019,1
0.995765,0.0591,0.024487,1,0.730129,1
0.99185,0.36,0.556813,1,0.730546,1
0.992609,0.2256,0.599141,0.961538,0.73289,0
0.998846,0.0396,0.447862,0,0.733137,0
0.998846,0.0396,0.447862,0,0.733137,0
0.913657,0.268975,1,0.975806,0.733508,0
0.913657,0.268975,1,0.975806,0.733508,0
0.991358,0.234375,0.753205,0.971831,0.735901,1
0.973385,0.0591,0.750446,1,0.736908,0
0.973385,0.0591,0.750446,1,0.736908,0
0.019321,0.1719,0.669628,1,0.737269,1
0.994487,0.106975,0.549312,1,0.745374,0
0.466531,0.216775,1,1,0.747132,1
0.992751,0.216775,0.641357,0.961538,0.748208,0
0.991506,0.3111,1,1,0.749936,1
0.991785,0.180975,0.751423,0.971831,0.751423,0
0.987221,0.1719,0.754048,0,0.754048,0
0.994497,0.029775,0.823243,1,0.755695,1
0.994497,0.029775,0.823243,1,0.755695,0
0.994497,0.029775,0.823243,1,0.755695,1
0.994497,0.029775,0.823243,1,0.755695,0
0.830685,0.106975,1,1,0.758207,1
0.197219,0.2256,1,1,0.760146,0
0.994625,0.125775,0.569582,1,0.760791,0
0.305622,0.1164,0.033809,1,0.762328,0
0.897433,0.0396,0.41802,0,0.762477,0
0.732585,0.2775,0.616079,0.863636,0.763552,1
0.991567,0.302775,1,1,0.764772,1
0.992575,0.268975,0.585467,0.863636,0.764827,0
0.996065,0.068775,0.015638,1,0.764932,1
0.99513,0.1351,0.600436,1,0.765012,0
0.991304,0.2079,0.782579,0.971831,0.765265,1
0.860635,0.1536,1,1,0.765886,1
0.993775,0.216775,1,0,0.766094,1
0.993775,0.216775,1,0,0.766094,1
0.972843,0.0591,0.779661,1,0.766171,0
0.972843,0.0591,0.779661,1,0.766171,0
0.99199,0.335775,0.599254,1,0.767634,0
0.991537,0.302775,1,1,0.769555,1
0.536112,0.302775,1,1,0.7743,0
0.994765,0.1536,0.586477,1,0.776212,0
0.555664,0.2256,1,1,0.776684,1
0.910036,0.3111,1,1,0.780206,1
0.820694,0.302775,1,1,0.781007,1
0.946634,0.0975,0.952909,1,0.782401,1
0.99198,0.2944,1,1,0.784698,1
0.84713,0.0396,0.80834,0,0.791899,0
0.88496,0.144375,1,1,0.792893,1
0.302494,0.1164,0.033809,1,0.79461,0
0.991254,0.19,0.812017,0.971831,0.794676,1
0.972938,0.068775,0.808974,1,0.795469,0
0.972938,0.068775,0.808974,1,0.795469,0
0.996401,0.068775,0.04871,1,0.802174,1
0.992708,0.2775,0.597847,0.863636,0.803441,0
0.995269,0.1351,0.613163,1,0.803604,1
0.99213,0.2604,0.632499,1,0.805621,0
0.555442,0.216775,1,1,0.806286,1
0.222729,0.4071,1,1,0.813895,0
0.885515,0.144375,1,1,0.814236,1
0.830351,0.106975,1,1,0.821171,1
0.991207,0.1719,0.841237,0.971831,0.823967,1
0.97303,0.0396,0.838309,1,0.824791,0
0.97303,0.0396,0.838309,1,0.824791,0
0.991839,0.1719,0.825035,0.971831,0.825035,0
0.300088,0.1164,0.033809,1,0.826939,0
0.987228,0.1164,0.59857,1,0.827718,0
0.197222,0.319375,1,1,0.833502,1
0.555271,0.216775,1,1,0.835911,1
0.822927,0.144375,1,0,0.838403,0
0.822927,0.144375,1,0,0.838403,0
0.994468,0.029775,0.908238,1,0.841115,0
0.994468,0.029775,0.908238,1,0.841115,0
0.994468,0.029775,0.908238,1,0.841115,0
0.994468,0.029775,0.908238,1,0.841115,0
0.833452,0.0591,0.867391,0,0.850939,1
0.886058,0.1351,1,1,0.851277,1
0.993778,0.198975,1,0,0.851489,0
0.993778,0.198975,1,0,0.851489,0
0.991161,0.144375,0.870689,0.971831,0.853359,1
0.97312,0.0199,0.867552,1,0.854059,0
0.97312,0.0199,0.867552,1,0.854059,0
0.945649,0.0975,1,1,0.85408,1
0.301533,0.1164,0.033809,1,0.85964,0
0.644435,0.2256,1,1,0.865441,1
0.822663,0.335775,1,1,0.873177,1
0.450147,0.2604,1,1,0.874646,1
0.848818,0.0591,0.896984,0,0.880474,1
0.991116,0.1351,0.900206,0.971831,0.88283,1
0.973206,0.0199,0.896837,1,0.883339,0
0.973206,0.0199,0.896837,1,0.883339,1
0.832366,0.106975,1,1,0.884027,1
0.720279,0.0784,1,0,0.8903,0
0.302906,0.1164,0.033809,1,0.892762,0
0.554996,0.2079,1,1,0.89503,1
0.867787,0.162775,1,1,0.89629,0
0.991883,0.19,0.899062,0.971831,0.899062,0
0.886593,0.1351,1,1,0.900804,0
0.987238,0.1164,0.59857,1,0.901676,0
0.22261,0.4071,1,1,0.90651,0
0.286212,0.319375,1,1,0.907385,1
0.861288,0.068775,0.926374,0,0.909916,1
0.991063,0.268975,1,0.980583,0.912226,1
0.973279,0.0396,0.926063,1,0.912582,1
0.973279,0.0396,0.926063,1,0.912582,1
0.73365,0.144375,1,0,0.920139,0
0.73365,0.144375,1,0,0.920139,0
0.99444,0.029775,0.986789,1,0.922703,0
0.99444,0.029775,0.986789,1,0.922703,0
0.99444,0.029775,0.986789,1,0.922703,0
0.99444,0.029775,0.986789,1,0.922703,0
0.554867,0.2079,1,1,0.924668,1
0.944614,0.1164,0.858686,1,0.925029,0
0.232062,0.106975,0.033809,1,0.926294,0
0.827912,0.1164,1,1,0.930413,0
0.993812,0.198975,1,0,0.931395,0
0.993812,0.198975,1,0,0.931395,0
0.9941,0.0396,0.937314,1,0.937314,0
0.9941,0.0396,0.937314,1,0.937314,0
0.9941,0.0396,0.937314,1,0.937314,0
0.9941,0.0396,0.937314,1,0.937314,0
0.871651,0.0784,0.955802,0,0.939349,1
0.991013,0.251775,1,0.980583,0.941663,1
0.973348,0.049375,0.955582,1,0.942014,1
0.973348,0.049375,0.955582,1,0.942014,1
0.887118,0.1351,1,1,0.944645,1
0.450431,0.2775,1,1,0.945287,1
0.834331,0.106975,1,1,0.946858,1
0.554756,0.2079,1,1,0.954245,1
0.23301,0.106975,0.033809,1,0.960265,0
0.8804,0.087975,0.98519,0,0.968753,1
0.286282,0.2775,1,1,0.969057,1
0.994132,0.068775,0.970876,1,0.970876,0
0.994132,0.068775,0.970876,1,0.970876,0
0.994132,0.068775,0.970876,1,0.970876,0
0.994132,0.068775,0.970876,1,0.970876,0
0.990961,0.251775,1,0.980583,0.97108,1
0.973414,0.049375,0.984837,1,0.971325,1
0.973414,0.049375,0.984837,1,0.971325,1
0.972454,0.0784,0.972008,1,0.972008,1
0.991939,0.198975,0.972511,0.971831,0.972511,1
0.987265,0.1164,0.582985,1,0.975237,1
0.286225,0.234375,1,1,0.981022,1
0.554641,0.2256,1,1,0.983718,1
0.222659,0.399375,1,1,0.984296,0
0.644271,0.1164,1,0,0.984417,1
0.644271,0.1164,1,0,0.984417,1
0.994411,0.029775,1,1,0.986201,0
0.994411,0.029775,1,1,0.986201,0
0.994411,0.029775,1,1,0.986201,0
0.994411,0.029775,1,1,0.986201,0
0.887611,0.1351,1,1,0.987193,0
0.450706,0.268975,1,1,0.991573,0
0.993834,0.198975,0.46623,1,0.992672,1
0.993834,0.198975,0.46623,1,0.992672,1
0.233913,0.106975,0.033809,1,0.994649,0
0.018335,0.1351,1,1,0.994795,1
0.887867,0.0784,1,0,0.998159,1
0.014914,0.0975,0.033809,1,1,1
0.01497,0.087975,0.033809,1,1,0
0.015024,0.087975,0.033809,1,1,0
0.015076,0.087975,0.033809,1,1,0
0.015127,0.087975,0.033809,1,1,0
0.015167,0.087975,0.033809,1,1,0
0.153018,0.0975,0.033809,1,1,1
0.154841,0.0975,0.033809,1,1,0
0.156568,0.0975,0.033809,1,1,0
0.157517,0.0975,0.033809,1,1,1
0.158494,0.106975,0.033809,1,1,1
0.23147,0.106975,0.033809,1,1,0
0.233055,0.106975,0.033809,1,1,0
0.782487,0.068775,0.033809,1,1,0
0.782517,0.0784,0.033809,1,1,0
0.782572,0.0784,0.033809,1,1,0
0.782581,0.087975,0.033809,1,1,0
0.782911,0.0784,0.033809,1,1,0
0.783069,0.0784,0.033809,1,1,0
0.783712,0.0784,0.033809,1,1,0
0.975325,0.0396,0.187978,1,1,0
0.975325,0.0396,0.187978,1,1,0
0.108596,0.180975,0.474886,1,1,0
0.108596,0.180975,0.474886,1,1,0
0.989101,0.1164,0.529346,0,1,1
0.99379,0.198975,0.535022,1,1,0
0.99379,0.198975,0.535022,1,1,0
0.993802,0.198975,0.535022,1,1,0
0.993802,0.198975,0.535022,1,1,0
0.10862,0.162775,0.542206,1,1,0
0.019317,0.180975,0.547004,1,1,0
0.019317,0.180975,0.547004,1,1,0
0.019318,0.180975,0.547004,1,1,0
0.019318,0.180975,0.547004,1,1,0
0.98905,0.1164,0.562028,0,1,1
0.989272,0.106975,0.562794,1,1,1
0.987297,0.106975,0.567575,1,1,1
0.987407,0.125775,0.56887,0.99115,1,1
0.989221,0.1164,0.576076,1,1,1
0.970072,0.106975,0.580169,1,1,1
0.970072,0.106975,0.580169,1,1,1
0.987367,0.125775,0.580802,0.99115,1,1
0.989141,0.125775,0.591293,1,1,0
0.989175,0.125775,0.591293,1,1,0
0.970243,0.087975,0.597078,1,1,1
0.987312,0.125775,0.597195,0.99115,1,0
0.98733,0.125775,0.597195,0.99115,1,0
0.970375,0.087975,0.601518,1,1,0
0.970375,0.087975,0.601518,1,1,0
0.969935,0.087975,0.605711,1,1,0
0.969935,0.087975,0.605711,1,1,0
0.970492,0.087975,0.605711,1,1,0
0.970492,0.087975,0.605711,1,1,0
0.971607,0.0591,0.607248,1,1,1
0.971607,0.0591,0.607248,1,1,1
0.971701,0.0591,0.623326,1,1,1
0.971701,0.0591,0.623326,1,1,1
0.971786,0.068775,0.662976,1,1,0
0.971786,0.068775,0.662976,1,1,0
0.971501,0.068775,0.677645,1,1,0
0.963963,0.0975,0.684433,1,1,1
0.963568,0.087975,0.736273,1,1,1
0.971382,0.068775,0.751635,1,1,0
0.963147,0.106975,0.805488,1,1,1
0.971256,0.0784,0.824976,1,1,0
0.962661,0.106975,0.879179,1,1,0
0.971123,0.0784,0.898716,1,1,0
0.994278,0.0396,0.937314,1,1,0
0.994278,0.0396,0.937314,1,1,0
0.994278,0.0396,0.937314,1,1,0
0.994278,0.0396,0.937314,1,1,0
0.962146,0.0975,0.952909,1,1,0
0.926822,0.1719,0.991303,0,1,0
0.74742,0.198975,0.999594,0,1,0
0.016225,0.087975,1,1,1,0
0.016236,0.087975,1,1,1,0
0.0175,0.335775,1,0.911111,1,1
0.017511,0.319375,1,0.911111,1,1
0.017561,0.2079,1,1,1,0
0.017582,0.2079,1,1,1,0
0.017602,0.198975,1,1,1,0
0.017622,0.2079,1,1,1,0
0.017761,0.1351,1,1,1,1
0.017778,0.2079,1,1,1,0
0.017796,0.198975,1,1,1,0
0.017812,0.2079,1,1,1,0
0.018312,0.1164,1,1,1,1
0.01865,0.1351,1,1,1,0
0.018923,0.444975,1,0.984375,1,1
0.018924,0.444975,1,0.984375,1,1
0.018924,0.444975,1,0.984375,1,1
0.018931,0.0784,1,1,1,1
0.018982,0.4375,1,0.984375,1,1
0.018982,0.444975,1,0.984375,1,1
0.018982,0.444975,1,0.984375,1,1
0.018988,0.429975,1,0.984375,1,1
0.019001,0.444975,1,0.984375,1,1
0.019274,0.1536,1,1,1,1
0.019281,0.198975,1,1,1,0
0.01929,0.2079,1,1,1,1
0.019301,0.268975,1,1,1,1
0.019307,0.268975,1,1,1,1
0.019309,0.2604,1,1,1,1
0.019322,0.1719,1,0,1,0
0.019322,0.1719,1,0,1,0
0.019322,0.268975,1,1,1,1
0.019323,0.216775,1,0,1,0
0.019323,0.216775,1,0,1,0
0.01933,0.3111,1,1,1,0
0.019333,0.2944,1,1,1,1
0.019336,0.2604,1,1,1,1
0.019351,0.268975,1,1,1,1
0.019355,0.2775,1,1,1,0
0.019358,0.2775,1,1,1,1
0.019365,0.144375,1,1,1,0
0.098312,0.319375,1,1,1,0
0.09857,0.319375,1,1,1,0
0.099167,0.198975,1,1,1,0
0.099272,0.2256,1,1,1,0
0.099373,0.234375,1,1,1,0
0.099472,0.2256,1,1,1,0
0.10022,0.198975,1,1,1,1
0.100309,0.2256,1,1,1,1
0.100396,0.234375,1,1,1,0
0.10048,0.2256,1,1,1,0
0.106436,0.367975,1,0.984375,1,1
0.106438,0.3759,1,0.984375,1,1
0.106439,0.3759,1,0.984375,1,1
0.10644,0.3759,1,0.984375,1,1
0.106442,0.399375,1,0.984375,1,1
0.106445,0.4671,1,0.984375,1,1
0.106493,0.383775,1,0.984375,1,1
0.106672,0.383775,1,0.984375,1,1
0.106678,0.367975,1,0.984375,1,1
0.10668,0.3759,1,0.984375,1,1
0.106682,0.3759,1,0.984375,1,1
0.106684,0.3759,1,0.984375,1,1
0.106686,0.399375,1,0.984375,1,1
0.106688,0.474375,1,0.984375,1,1
0.106695,0.4671,1,0.984375,1,1
0.106697,0.444975,1,0.984375,1,1
0.1068,0.459775,1,0.984375,1,1
0.106803,0.4671,1,0.984375,1,1
0.108345,0.2775,1,1,1,1
0.108363,0.319375,1,1,1,1
0.108428,0.198975,1,1,1,1
0.108512,0.268975,1,1,1,1
0.10861,0.3111,1,1,1,0
0.10879,0.2604,1,1,1,1
0.15325,0.399375,1,1,1,0
0.155953,0.399375,1,1,1,1
0.156871,0.335775,1,1,1,0
0.157592,0.3759,1,1,1,0
0.15808,0.4524,1,0.970588,1,0
0.158205,0.429975,1,1,1,1
0.158328,0.429975,1,1,1,1
0.158447,0.4375,1,1,1,1
0.158563,0.429975,1,1,1,0
0.158671,0.4224,1,1,1,0
0.158777,0.4375,1,1,1,0
0.158881,0.429975,1,1,1,0
0.158984,0.429975,1,1,1,0
0.159189,0.444975,1,1,1,0
0.159282,0.4375,1,1,1,0
0.159374,0.4224,1,1,1,0
0.175773,0.285975,1,1,1,1
0.176122,0.302775,1,1,1,1
0.176406,0.2944,1,1,1,1
0.176619,0.319375,1,1,1,1
0.176716,0.302775,1,1,1,1
0.176842,0.2944,1,1,1,1
0.177176,0.319375,1,1,1,1
0.177518,0.319375,1,1,1,1
0.177796,0.319375,1,1,1,1
0.178139,0.3111,1,1,1,1
0.178266,0.319375,1,1,1,1
0.17891,0.319375,1,1,1,1
0.179294,0.302775,1,1,1,1
0.181419,0.2256,1,1,1,0
0.181586,0.2256,1,1,1,0
0.181747,0.2256,1,1,1,0
0.181903,0.216775,1,1,1,0
0.183232,0.2256,1,1,1,0
0.183373,0.2256,1,1,1,0
0.18351,0.2256,1,1,1,0
0.183543,0.319375,1,1,1,1
0.183642,0.216775,1,1,1,0
0.186215,0.268975,1,1,1,0
0.187093,0.268975,1,1,1,0
0.187697,0.268975,1,1,1,0
0.187884,0.268975,1,1,1,0
0.188104,0.268975,1,1,1,0
0.188498,0.2256,1,1,1,0
0.193929,0.383775,1,0.984375,1,1
0.193933,0.383775,1,0.984375,1,1
0.193935,0.383775,1,0.984375,1,1
0.19395,0.474375,1,0.984375,1,1
0.19437,0.383775,1,0.984375,1,1
0.194374,0.383775,1,0.984375,1,1
0.1944,0.4671,1,0.984375,1,1
0.194403,0.4524,1,0.984375,1,1
0.194406,0.459775,1,0.984375,1,1
0.194595,0.4524,1,0.984375,1,1
0.1974,0.3111,1,1,1,1
0.197403,0.3276,1,1,1,1
0.19741,0.3276,1,1,1,1
0.197413,0.319375,1,1,1,0
0.197437,0.319375,1,1,1,0
0.223029,0.367975,1,1,1,0
0.223321,0.3111,1,1,1,0
0.224257,0.367975,1,1,1,0
0.224545,0.367975,1,1,1,0
0.226425,0.4071,1,1,1,0
0.226552,0.4071,1,1,1,0
0.226554,0.399375,1,1,1,0
0.226696,0.4224,1,1,1,0
0.226828,0.3759,1,1,1,0
0.226872,0.351975,1,1,1,0
0.226908,0.429975,1,1,1,0
0.22713,0.429975,1,1,1,0
0.227873,0.4375,1,1,1,0
0.228076,0.4375,1,1,1,0
0.228274,0.4375,1,1,1,0
0.228465,0.367975,1,1,1,0
0.22847,0.4375,1,1,1,0
0.228475,0.2944,1,1,1,0
0.228662,0.4375,1,1,1,0
0.228853,0.444975,1,1,1,1
0.229039,0.444975,1,1,1,1
0.229222,0.4524,1,1,1,0
0.230911,0.36,1,1,1,0
0.231331,0.351975,1,1,1,0
0.232433,0.351975,1,1,1,0
0.256981,0.319375,1,1,1,1
0.258583,0.319375,1,1,1,1
0.259393,0.3111,1,1,1,1
0.261356,0.285975,1,1,1,0
0.262405,0.268975,1,1,1,0
0.263466,0.268975,1,1,1,0
0.264195,0.216775,1,1,1,0
0.26441,0.234375,1,1,1,0
0.264619,0.234375,1,1,1,0
0.264822,0.234375,1,1,1,0
0.26493,0.2775,1,1,1,0
0.26502,0.234375,1,1,1,0
0.266207,0.2775,1,1,1,0
0.266683,0.216775,1,1,1,0
0.266862,0.234375,1,1,1,1
0.266921,0.2775,1,1,1,0
0.267038,0.234375,1,1,1,1
0.267207,0.234375,1,1,1,1
0.267373,0.234375,1,1,1,1
0.267486,0.2775,1,1,1,0
0.267533,0.234375,1,1,1,1
0.27337,0.3111,1,1,1,0
0.273386,0.3111,1,1,1,0
0.286298,0.2775,1,1,1,1
0.286313,0.2604,1,1,1,1
0.28635,0.234375,1,1,1,1
0.286366,0.2775,1,1,1,1
0.286387,0.2775,1,1,1,1
0.286409,0.2775,1,1,1,1
0.286448,0.2604,1,1,1,1
0.28647,0.2431,1,1,1,1
0.287217,0.1164,1,1,1,0
0.287217,0.1164,1,1,1,0
0.28722,0.1164,1,1,1,0
0.28722,0.1164,1,1,1,0
0.287302,0.2775,1,1,1,1
0.296362,0.3759,1,1,1,0
0.298033,0.429975,1,1,1,0
0.298215,0.4375,1,1,1,0
0.298473,0.4375,1,1,1,0
0.300558,0.3111,1,1,1,0
0.300958,0.3759,1,1,1,0
0.306116,0.351975,1,1,1,0
0.31127,0.335775,1,1,1,0
0.312176,0.335775,1,1,1,0
0.31319,0.3276,1,1,1,0
0.314767,0.319375,1,1,1,0
0.319246,0.335775,1,1,1,0
0.321715,0.319375,1,1,1,0
0.323059,0.3111,1,1,1,0
0.331994,0.2944,1,1,1,0
0.335069,0.302775,1,1,1,0
0.336255,0.302775,1,1,1,0
0.336941,0.2944,1,1,1,0
0.337533,0.2944,1,1,1,0
0.337958,0.2944,1,1,1,0
0.3409,0.234375,1,1,1,0
0.34191,0.302775,1,1,1,0
0.344973,0.3439,1,0.969697,1,1
0.356204,0.2604,1,1,1,0
0.356269,0.251775,1,1,1,0
0.356498,0.162775,1,1,1,0
0.356841,0.2604,1,1,1,0
0.357912,0.3111,1,1,1,0
0.358143,0.2604,1,1,1,0
0.358212,0.2604,1,1,1,0
0.358315,0.2604,1,1,1,0
0.358856,0.251775,1,1,1,0
0.360013,0.2604,1,1,1,0
0.360154,0.2604,1,1,1,0
0.360243,0.2604,1,1,1,0
0.360868,0.2431,1,1,1,0
0.362605,0.2604,1,1,1,0
0.363293,0.2431,1,1,1,0
0.363895,0.198975,1,1,1,1
0.371344,0.351975,1,1,1,0
0.371377,0.36,1,1,1,0
0.37167,0.351975,1,1,1,0
0.373466,0.302775,1,1,1,0
0.375221,0.302775,1,1,1,0
0.375234,0.2431,1,1,1,1
0.375311,0.351975,1,1,1,0
0.375349,0.2944,1,1,1,1
0.375351,0.2775,1,1,1,1
0.375373,0.285975,1,1,1,1
0.375393,0.2604,1,1,1,0
0.375479,0.2775,1,1,1,1
0.375527,0.335775,1,1,1,0
0.37554,0.2604,1,1,1,0
0.376325,0.268975,1,1,1,1
0.376564,0.285975,1,1,1,1
0.376571,0.1164,1,1,1,0
0.376571,0.1164,1,1,1,0
0.377524,0.335775,1,1,1,0
0.37807,0.351975,1,1,1,0
0.379184,0.335775,1,1,1,0
0.379688,0.36,1,1,1,0
0.379797,0.302775,1,1,1,0
0.381522,0.335775,1,1,1,0
0.384027,0.335775,1,1,1,0
0.385165,0.335775,1,1,1,0
0.386995,0.335775,1,1,1,0
0.390279,0.180975,1,0,1,1
0.390944,0.3111,1,1,1,0
0.391788,0.335775,1,1,1,0
0.393494,0.319375,1,1,1,0
0.396713,0.3276,1,1,1,0
0.399377,0.3276,1,1,1,0
0.401292,0.3276,1,1,1,0
0.401554,0.3276,1,1,1,0
0.402632,0.3111,1,1,1,0
0.404791,0.3111,1,1,1,0
0.407119,0.3111,1,1,1,0
0.410893,0.3276,1,1,1,0
0.412752,0.3111,1,1,1,0
0.412819,0.302775,1,1,1,0
0.413901,0.3111,1,1,1,0
0.414906,0.302775,1,1,1,1
0.415586,0.335775,1,0.969697,1,0
0.416601,0.3111,1,1,1,0
0.418997,0.302775,1,1,1,0
0.421177,0.2431,1,1,1,0
0.425992,0.3111,1,1,1,0
0.433174,0.4071,1,0.956897,1,0
0.43374,0.414775,1,0.956897,1,0
0.43414,0.2256,1,1,1,1
0.434242,0.4071,1,0.956897,1,0
0.434308,0.414775,1,0.956897,1,0
0.434383,0.2256,1,1,1,1
0.43462,0.234375,1,1,1,1
0.434764,0.414775,1,0.956897,1,0
0.43485,0.234375,1,1,1,1
0.434879,0.414775,1,0.956897,1,0
0.435073,0.234375,1,1,1,0
0.435287,0.414775,1,0.956897,1,0
0.43529,0.234375,1,1,1,0
0.435454,0.399375,1,0.956897,1,0
0.435812,0.414775,1,0.956897,1,0
0.436031,0.399375,1,0.956897,1,0
0.436339,0.399375,1,0.956897,1,0
0.436611,0.4071,1,0.956897,1,0
0.436868,0.399375,1,0.956897,1,0
0.437194,0.4071,1,0.956897,1,0
0.4374,0.4071,1,0.956897,1,0
0.437779,0.4071,1,0.956897,1,0
0.437934,0.4071,1,0.956897,1,0
0.438033,0.4224,1,0.956897,1,1
0.438206,0.19,1,1,1,0
0.438294,0.2604,1,1,1,0
0.438427,0.2604,1,1,1,0
0.438454,0.4224,1,0.956897,1,0
0.438469,0.4071,1,0.956897,1,0
0.438559,0.2604,1,1,1,0
0.438577,0.414775,1,0.956897,1,0
0.438698,0.4224,1,0.956897,1,0
0.438873,0.251775,1,1,1,0
0.438882,0.4224,1,0.956897,1,0
0.440922,0.4375,1,1,1,0
0.440953,0.351975,1,1,1,0
0.441044,0.399375,1,1,1,1
0.441052,0.399375,1,1,1,0
0.441131,0.4375,1,1,1,1
0.441215,0.2256,1,1,1,0
0.441375,0.2256,1,1,1,0
0.441416,0.383775,1,1,1,1
0.44153,0.234375,1,1,1,0
0.441595,0.4375,1,1,1,0
0.44168,0.234375,1,1,1,0
0.441826,0.234375,1,1,1,0
0.442488,0.302775,1,1,1,0
0.442766,0.302775,1,1,1,0
0.44378,0.2604,1,1,1,0
0.443859,0.2604,1,1,1,0
0.443937,0.2604,1,1,1,0
0.445336,0.2604,1,1,1,1
0.445793,0.2775,1,1,1,1
0.446296,0.351975,1,1,1,0
0.446797,0.251775,1,1,1,0
0.447518,0.302775,1,1,1,0
0.447764,0.2604,1,1,1,0
0.447842,0.2775,1,1,1,1
0.449337,0.251775,1,1,1,0
0.449398,0.180975,1,1,1,0
0.449601,0.2604,1,1,1,0
0.449757,0.251775,1,1,1,0
0.450079,0.251775,1,1,1,0
0.450907,0.198975,1,1,1,1
0.451466,0.302775,1,1,1,0
0.453265,0.198975,1,1,1,1
0.45571,0.351975,1,1,1,0
0.464258,0.2944,1,1,1,1
0.464293,0.268975,1,1,1,1
0.464425,0.2604,1,1,1,0
0.464453,0.268975,1,1,1,1
0.464625,0.2604,1,1,1,1
0.464663,0.251775,1,1,1,1
0.465646,0.2944,1,1,1,1
0.46572,0.268975,1,1,1,1
0.465798,0.268975,1,1,1,1
0.465971,0.162775,1,1,1,0
0.465971,0.162775,1,1,1,0
0.466021,0.1536,1,1,1,0
0.466021,0.1536,1,1,1,0
0.466174,0.216775,1,1,1,1
0.518988,0.234375,1,1,1,1
0.519231,0.2431,1,1,1,1
0.519467,0.2431,1,1,1,1
0.519699,0.2604,1,1,1,1
0.519922,0.268975,1,1,1,1
0.520139,0.268975,1,1,1,1
0.520351,0.268975,1,1,1,1
0.520558,0.268975,1,1,1,1
0.522826,0.2431,1,1,1,0
0.524069,0.268975,1,1,1,0
0.525394,0.2431,1,1,1,0
0.525472,0.251775,1,1,1,0
0.526224,0.268975,1,1,1,0
0.526263,0.3111,1,0.970588,1,0
0.526506,0.319375,1,1,1,1
0.526596,0.285975,1,1,1,0
0.526693,0.1719,1,1,1,0
0.526856,0.234375,1,1,1,0
0.527015,0.2431,1,1,1,0
0.527169,0.2431,1,1,1,0
0.527318,0.2604,1,1,1,0
0.527464,0.268975,1,1,1,0
0.527605,0.268975,1,1,1,0
0.527644,0.4224,1,1,1,1
0.527742,0.268975,1,1,1,0
0.528817,0.2604,1,1,1,0
0.528986,0.4224,1,1,1,0
0.529096,0.414775,1,1,1,0
0.529508,0.399375,1,1,1,1
0.529692,0.414775,1,1,1,0
0.529807,0.335775,1,1,1,0
0.530008,0.4071,1,1,1,0
0.530115,0.2604,1,1,1,0
0.530123,0.399375,1,1,1,1
0.530255,0.399375,1,1,1,1
0.53038,0.399375,1,1,1,0
0.530979,0.4071,1,1,1,0
0.531762,0.268975,1,1,1,0
0.531818,0.399375,1,1,1,0
0.532245,0.268975,1,1,1,1
0.532495,0.2775,1,1,1,0
0.532913,0.302775,1,1,1,1
0.538097,0.198975,1,1,1,1
0.553348,0.268975,1,1,1,1
0.553531,0.2604,1,1,1,1
0.553576,0.2604,1,1,1,1
0.553795,0.2604,1,1,1,1
0.553848,0.2256,1,1,1,1
0.553911,0.251775,1,1,1,1
0.553975,0.2431,1,1,1,1
0.554052,0.2431,1,1,1,1
0.554132,0.234375,1,1,1,1
0.554168,0.251775,1,1,1,1
0.554215,0.234375,1,1,1,1
0.554248,0.2431,1,1,1,1
0.554306,0.2256,1,1,1,1
0.554334,0.234375,1,1,1,1
0.554403,0.216775,1,1,1,1
0.554424,0.234375,1,1,1,1
0.554507,0.2079,1,1,1,1
0.554529,0.234375,1,1,1,1
0.554619,0.216775,1,1,1,1
0.554742,0.2256,1,1,1,1
0.55488,0.216775,1,1,1,1
0.55504,0.216775,1,1,1,1
0.555245,0.1164,1,1,1,0
0.555245,0.1164,1,1,1,0
0.555255,0.198975,1,1,1,1
0.604531,0.268975,1,1,1,1
0.604759,0.268975,1,1,1,1
0.604981,0.2775,1,1,1,1
0.605198,0.2775,1,1,1,1
0.605411,0.2775,1,1,1,1
0.605619,0.2775,1,1,1,1
0.605825,0.268975,1,1,1,0
0.606028,0.2604,1,1,1,1
0.611089,0.2256,1,1,1,0
0.611412,0.335775,1,1,1,0
0.612792,0.216775,1,1,1,0
0.612943,0.268975,1,1,1,0
0.613091,0.268975,1,1,1,0
0.613234,0.2775,1,1,1,0
